time,event_type,path_id,packet_number,packet_type,payload_length,time_diff
8136.738,transport:packet_sent,1,19451,1RTT,25,3.2490000000007058
8139.386,transport:packet_sent,1,19476,1RTT,25,2.6480000000001382
8142.068,transport:packet_sent,1,19501,1RTT,25,2.681999999999789
8144.8516,transport:packet_sent,1,19526,1RTT,25,2.783599999999751
8147.7983,transport:packet_sent,1,19551,1RTT,25,2.946700000000419
8149.72,transport:packet_received,1,750,1RTT,165,1.9216999999998734
8150.7607,transport:packet_sent,1,19576,1RTT,25,1.0406999999995605
8153.7725,transport:packet_sent,1,19601,1RTT,25,3.011800000000221
8156.456,transport:packet_sent,1,19626,1RTT,25,2.6835000000000946
8159.1045,transport:packet_sent,1,19651,1RTT,25,2.64850000000024
8161.887,transport:packet_sent,1,19676,1RTT,25,2.782499999999345
8164.6787,transport:packet_sent,1,19701,1RTT,25,2.7917000000006738
8167.3506,transport:packet_sent,1,19726,1RTT,25,2.6718999999993684
8170.126,transport:packet_sent,1,19751,1RTT,25,2.7754000000004453
8172.9204,transport:packet_sent,1,19776,1RTT,25,2.7943999999997686
8175.6904,transport:packet_sent,1,19801,1RTT,25,2.7700000000004366
8178.486,transport:packet_sent,1,19826,1RTT,25,2.7955999999994674
8181.1465,transport:packet_sent,1,19851,1RTT,25,2.6604999999999563
8183.943,transport:packet_sent,1,19876,1RTT,25,2.7965000000003783
8186.963,transport:packet_sent,1,19901,1RTT,25,3.019999999999527
8189.8193,transport:packet_sent,1,19926,1RTT,25,2.856300000000374
8192.53,transport:packet_sent,1,19951,1RTT,25,2.710700000000543
8195.323,transport:packet_sent,1,19976,1RTT,25,2.7929999999996653
8198.3125,transport:packet_sent,1,20001,1RTT,25,2.98949999999968
8201.314,transport:packet_sent,1,20026,1RTT,25,3.0015000000003056
8204.427,transport:packet_sent,1,20051,1RTT,25,3.1129999999993743
8207.211,transport:packet_sent,1,20076,1RTT,25,2.7839999999996508
8210.037,transport:packet_sent,1,20101,1RTT,25,2.8260000000009313
8212.665,transport:packet_sent,1,20126,1RTT,25,2.628000000000611
8215.455,transport:packet_sent,1,20151,1RTT,25,2.789999999999054
8218.118,transport:packet_sent,1,20176,1RTT,25,2.6630000000004657
8220.904,transport:packet_sent,1,20201,1RTT,25,2.786000000000058
8223.614,transport:packet_sent,1,20226,1RTT,25,2.709999999999127
8226.374,transport:packet_sent,1,20251,1RTT,25,2.7600000000002183
8229.2705,transport:packet_sent,1,20276,1RTT,25,2.896500000000742
8232.05,transport:packet_sent,1,20301,1RTT,25,2.779499999998734
8234.824,transport:packet_sent,1,20326,1RTT,25,2.7740000000012515
8237.607,transport:packet_sent,1,20351,1RTT,25,2.782999999999447
8240.392,transport:packet_sent,1,20376,1RTT,25,2.7849999999998545
8243.289,transport:packet_sent,1,20401,1RTT,25,2.897000000000844
8245.976,transport:packet_sent,1,20426,1RTT,25,2.686999999999898
8248.759,transport:packet_sent,1,20451,1RTT,25,2.782999999999447
8251.583,transport:packet_sent,1,20476,1RTT,24,2.824000000000524
8254.654,transport:packet_sent,1,20501,1RTT,25,3.0709999999999127
8257.462,transport:packet_sent,1,20526,1RTT,25,2.8079999999990832
8260.268,transport:packet_sent,1,20551,1RTT,25,2.8060000000004948
8262.997,transport:packet_sent,1,20576,1RTT,25,2.7289999999993597
8265.672,transport:packet_sent,1,20601,1RTT,25,2.6750000000010914
8268.475,transport:packet_sent,1,20626,1RTT,25,2.8029999999998836
8271.906,transport:packet_sent,1,20651,1RTT,25,3.4310000000004948
8275.385,transport:packet_sent,1,20676,1RTT,25,3.4789999999993597
8278.145,transport:packet_sent,1,20701,1RTT,25,2.7600000000002183
8281.036,transport:packet_sent,1,20726,1RTT,25,2.8909999999996217
8281.801,transport:packet_received,1,775,1RTT,165,0.7649999999994179
8283.948,transport:packet_sent,1,20751,1RTT,25,2.147000000000844
8286.613,transport:packet_sent,1,20776,1RTT,25,2.664999999999054
8289.694,transport:packet_sent,1,20801,1RTT,25,3.081000000000131
8292.404,transport:packet_sent,1,20826,1RTT,25,2.710000000000946
8295.078,transport:packet_sent,1,20851,1RTT,25,2.6739999999990687
8297.854,transport:packet_sent,1,20876,1RTT,25,2.77599999999984
8300.65,transport:packet_sent,1,20901,1RTT,25,2.7960000000002765
8303.754,transport:packet_sent,1,20926,1RTT,25,3.1040000000011787
8306.564,transport:packet_sent,1,20951,1RTT,25,2.8099999999994907
8309.679,transport:packet_sent,1,20976,1RTT,25,3.1149999999997817
8312.775,transport:packet_sent,1,21001,1RTT,25,3.095999999999549
8315.816,transport:packet_sent,1,21026,1RTT,25,3.041000000001077
8318.917,transport:packet_sent,1,21051,1RTT,25,3.1009999999987485
8321.589,transport:packet_sent,1,21076,1RTT,25,2.67200000000048
8324.356,transport:packet_sent,1,21101,1RTT,25,2.7669999999998254
8327.391,transport:packet_sent,1,21126,1RTT,25,3.0349999999998545
8330.157,transport:packet_sent,1,21151,1RTT,25,2.7659999999996217
8333.425,transport:packet_sent,1,21176,1RTT,25,3.268000000000029
8336.18,transport:packet_sent,1,21201,1RTT,25,2.7550000000010186
8339.075,transport:packet_sent,1,21226,1RTT,25,2.8950000000004366
8341.952,transport:packet_sent,1,21251,1RTT,25,2.8769999999985885
8344.735,transport:packet_sent,1,21276,1RTT,25,2.783000000001266
8347.786,transport:packet_sent,1,21301,1RTT,25,3.050999999999476
8350.532,transport:packet_sent,1,21326,1RTT,25,2.745999999999185
8353.317,transport:packet_sent,1,21351,1RTT,25,2.7849999999998545
8356.094,transport:packet_sent,1,21376,1RTT,25,2.7770000000000437
8358.906,transport:packet_sent,1,21401,1RTT,25,2.812000000001717
8361.678,transport:packet_sent,1,21426,1RTT,25,2.771999999999025
8364.476,transport:packet_sent,1,21451,1RTT,25,2.798000000000684
8367.36,transport:packet_sent,1,21476,1RTT,25,2.8840000000000146
8370.149,transport:packet_sent,1,21501,1RTT,25,2.7889999999988504
8372.915,transport:packet_sent,1,21526,1RTT,25,2.7660000000014406
8375.696,transport:packet_sent,1,21551,1RTT,25,2.7809999999990396
8378.568,transport:packet_sent,1,21576,1RTT,25,2.871999999999389
8381.372,transport:packet_sent,1,21601,1RTT,25,2.8040000000000873
8384.05,transport:packet_sent,1,21626,1RTT,25,2.6779999999998836
8386.956,transport:packet_sent,1,21651,1RTT,25,2.9060000000008586
8389.625,transport:packet_sent,1,21676,1RTT,25,2.668999999999869
8392.407,transport:packet_sent,1,21701,1RTT,25,2.7819999999992433
8395.308,transport:packet_sent,1,21726,1RTT,25,2.901000000001659
8397.97,transport:packet_sent,1,21751,1RTT,25,2.661999999998443
8400.651,transport:packet_sent,1,21776,1RTT,25,2.6810000000004948
8403.441,transport:packet_sent,1,21801,1RTT,25,2.790000000000873
8406.209,transport:packet_sent,1,21826,1RTT,24,2.768000000000029
8408.885,transport:packet_sent,1,21851,1RTT,24,2.675999999999476
8411.673,transport:packet_sent,1,21876,1RTT,25,2.7880000000004657
8414.365,transport:packet_received,1,800,1RTT,165,2.691999999999098
8414.482,transport:packet_sent,1,21901,1RTT,24,0.11700000000018917
8417.131,transport:packet_sent,1,21926,1RTT,24,2.6489999999994325
8419.902,transport:packet_sent,1,21951,1RTT,25,2.7710000000006403
8422.833,transport:packet_sent,1,21976,1RTT,24,2.9310000000004948
8425.553,transport:packet_sent,1,22001,1RTT,24,2.719999999999345
8428.283,transport:packet_sent,1,22026,1RTT,25,2.7299999999995634
8431.271,transport:packet_sent,1,22051,1RTT,24,2.9880000000011933
8436.279,transport:packet_sent,0,28,1RTT,25,5.007999999999811
8439.3955,transport:packet_sent,0,53,1RTT,25,3.1165000000000873
8442.398,transport:packet_sent,0,78,1RTT,24,3.0024999999986903
8445.081,transport:packet_sent,0,103,1RTT,24,2.683000000000902
8447.872,transport:packet_sent,0,128,1RTT,25,2.790999999999258
8450.541,transport:packet_sent,0,153,1RTT,24,2.668999999999869
8453.876,transport:packet_sent,0,178,1RTT,25,3.335000000000946
8456.549,transport:packet_sent,0,203,1RTT,25,2.673000000000684
8459.347,transport:packet_sent,0,228,1RTT,25,2.797999999998865
8461.999,transport:packet_sent,0,253,1RTT,25,2.6520000000000437
8464.683,transport:packet_sent,0,278,1RTT,25,2.684000000001106
8467.343,transport:packet_sent,0,303,1RTT,24,2.6599999999998545
8470.125,transport:packet_sent,0,328,1RTT,25,2.7819999999992433
8472.919,transport:packet_sent,0,353,1RTT,25,2.793999999999869
8475.698,transport:packet_sent,0,378,1RTT,25,2.779000000000451
8478.485,transport:packet_sent,0,403,1RTT,25,2.787000000000262
8481.266,transport:packet_sent,0,428,1RTT,25,2.7809999999990396
8484.051,transport:packet_sent,0,453,1RTT,25,2.7849999999998545
8486.84,transport:packet_sent,0,478,1RTT,25,2.7890000000006694
8489.733,transport:packet_sent,0,503,1RTT,25,2.893000000000029
8492.572,transport:packet_sent,0,528,1RTT,25,2.838999999999942
8495.669,transport:packet_sent,0,553,1RTT,25,3.0969999999997526
8498.425,transport:packet_sent,0,578,1RTT,25,2.7559999999994034
8501.536,transport:packet_sent,0,603,1RTT,25,3.111000000000786
8504.319,transport:packet_sent,0,628,1RTT,25,2.782999999999447
8507.099,transport:packet_sent,0,653,1RTT,25,2.780000000000655
8509.884,transport:packet_sent,0,678,1RTT,25,2.7849999999998545
8512.669,transport:packet_sent,0,703,1RTT,25,2.7849999999998545
8515.497,transport:packet_sent,0,728,1RTT,25,2.82799999999952
8518.237,transport:packet_sent,0,753,1RTT,25,2.7399999999997817
8521.017,transport:packet_sent,0,778,1RTT,25,2.780000000000655
8523.817,transport:packet_sent,0,803,1RTT,25,2.7999999999992724
8526.62,transport:packet_sent,0,828,1RTT,25,2.8030000000017026
8529.375,transport:packet_sent,0,853,1RTT,25,2.7549999999991996
8532.177,transport:packet_sent,0,878,1RTT,25,2.80199999999968
8534.951,transport:packet_sent,0,903,1RTT,25,2.7739999999994325
8537.728,transport:packet_sent,0,928,1RTT,25,2.7770000000000437
8540.521,transport:packet_sent,0,953,1RTT,25,2.7930000000014843
8543.295,transport:packet_sent,0,978,1RTT,25,2.7739999999994325
8546.085,transport:packet_sent,0,1003,1RTT,25,2.789999999999054
8548.858,transport:packet_sent,0,1028,1RTT,25,2.7730000000010477
8551.644,transport:packet_sent,0,1053,1RTT,25,2.786000000000058
8554.439,transport:packet_sent,0,1078,1RTT,25,2.7950000000000728
8557.212,transport:packet_sent,0,1103,1RTT,25,2.7729999999992287
8560.003,transport:packet_sent,0,1128,1RTT,25,2.791000000001077
8562.78,transport:packet_sent,0,1153,1RTT,25,2.7770000000000437
8565.601,transport:packet_sent,0,1178,1RTT,25,2.8209999999999127
8568.346,transport:packet_sent,0,1203,1RTT,25,2.7449999999989814
8571.685,transport:packet_sent,0,1228,1RTT,25,3.338999999999942
8574.597,transport:packet_sent,0,1253,1RTT,25,2.912000000000262
8577.377,transport:packet_sent,0,1278,1RTT,25,2.780000000000655
8580.152,transport:packet_sent,0,1303,1RTT,25,2.774999999999636
8582.938,transport:packet_sent,0,1328,1RTT,25,2.786000000000058
8585.718,transport:packet_sent,0,1353,1RTT,25,2.780000000000655
8588.514,transport:packet_sent,0,1378,1RTT,25,2.7959999999984575
8591.292,transport:packet_sent,0,1403,1RTT,25,2.7780000000002474
8594.072,transport:packet_sent,0,1428,1RTT,25,2.780000000000655
8596.856,transport:packet_sent,0,1453,1RTT,25,2.7839999999996508
8599.639,transport:packet_sent,0,1478,1RTT,25,2.782999999999447
8602.443,transport:packet_sent,0,1503,1RTT,25,2.8040000000000873
8605.317,transport:packet_sent,0,1528,1RTT,27,2.8739999999997963
8608.104,transport:packet_sent,0,1553,1RTT,27,2.787000000000262
8610.896,transport:packet_sent,0,1578,1RTT,27,2.7920000000012806
8614.115,transport:packet_sent,0,1603,1RTT,27,3.2189999999991414
8617.595,transport:packet_sent,0,1628,1RTT,27,3.4799999999995634
8620.352,transport:packet_sent,0,1653,1RTT,27,2.757000000001426
8623.137,transport:packet_sent,0,1678,1RTT,27,2.7849999999998545
8625.918,transport:packet_sent,0,1703,1RTT,27,2.7809999999990396
8628.702,transport:packet_sent,0,1728,1RTT,27,2.7839999999996508
8631.503,transport:packet_sent,0,1753,1RTT,27,2.801000000001295
8634.271,transport:packet_sent,0,1778,1RTT,27,2.768000000000029
8637.066,transport:packet_sent,0,1803,1RTT,27,2.7950000000000728
8640.0625,transport:packet_sent,0,1828,1RTT,27,2.996499999999287
8642.856,transport:packet_sent,0,1853,1RTT,25,2.793499999999767
8645.633,transport:packet_sent,0,1878,1RTT,25,2.7770000000000437
8648.416,transport:packet_sent,0,1903,1RTT,25,2.782999999999447
8651.21,transport:packet_sent,0,1928,1RTT,25,2.793999999999869
8653.991,transport:packet_sent,0,1953,1RTT,25,2.7810000000008586
8657.897,transport:packet_sent,0,1978,1RTT,25,3.9060000000008586
8660.665,transport:packet_sent,0,2003,1RTT,25,2.768000000000029
8664.03,transport:packet_sent,0,2028,1RTT,25,3.3649999999997817
8664.617,transport:packet_received,1,825,1RTT,144,0.5869999999995343
8666.853,transport:packet_sent,0,2053,1RTT,25,2.235999999998967
8669.587,transport:packet_sent,0,2078,1RTT,25,2.7340000000003783
8672.356,transport:packet_sent,0,2103,1RTT,25,2.769000000000233
8675.252,transport:packet_sent,0,2128,1RTT,25,2.8960000000006403
8678.047,transport:packet_sent,0,2153,1RTT,25,2.7950000000000728
8680.833,transport:packet_sent,0,2178,1RTT,25,2.786000000000058
8683.616,transport:packet_sent,0,2203,1RTT,25,2.782999999999447
8686.388,transport:packet_sent,0,2228,1RTT,25,2.772000000000844
8689.173,transport:packet_sent,0,2253,1RTT,25,2.7849999999998545
8691.965,transport:packet_sent,0,2278,1RTT,25,2.7919999999994616
8694.76,transport:packet_sent,0,2303,1RTT,25,2.7950000000000728
8697.997,transport:packet_sent,0,2328,1RTT,24,3.2369999999991705
8700.754,transport:packet_sent,0,2353,1RTT,25,2.757000000001426
8703.543,transport:packet_sent,0,2378,1RTT,25,2.7889999999988504
8706.337,transport:packet_sent,0,2403,1RTT,25,2.793999999999869
8709.123,transport:packet_sent,0,2428,1RTT,25,2.786000000000058
8711.89,transport:packet_sent,0,2453,1RTT,25,2.7669999999998254
8714.676,transport:packet_sent,0,2478,1RTT,25,2.786000000000058
8717.469,transport:packet_sent,0,2503,1RTT,25,2.7929999999996653
8720.241,transport:packet_sent,0,2528,1RTT,25,2.772000000000844
8723.026,transport:packet_sent,0,2553,1RTT,25,2.7849999999998545
8725.811,transport:packet_sent,0,2578,1RTT,25,2.7849999999998545
8728.718,transport:packet_sent,0,2603,1RTT,25,2.9070000000010623
8731.533,transport:packet_sent,0,2628,1RTT,25,2.8149999999986903
8731.813,transport:packet_received,1,850,1RTT,64,0.28000000000065484
8734.279,transport:packet_sent,0,2653,1RTT,25,2.4660000000003492
8737.071,transport:packet_sent,0,2678,1RTT,25,2.7919999999994616
8739.864,transport:packet_sent,0,2703,1RTT,25,2.7929999999996653
8742.626,transport:packet_sent,0,2728,1RTT,25,2.7620000000006257
8745.418,transport:packet_sent,0,2753,1RTT,25,2.7919999999994616
8748.192,transport:packet_sent,0,2778,1RTT,25,2.7739999999994325
8750.987,transport:packet_sent,0,2803,1RTT,25,2.7950000000000728
8753.766,transport:packet_sent,0,2828,1RTT,25,2.779000000000451
8756.581,transport:packet_sent,0,2853,1RTT,25,2.8150000000005093
8759.329,transport:packet_sent,0,2878,1RTT,25,2.7479999999995925
8762.113,transport:packet_sent,0,2903,1RTT,25,2.7839999999996508
8765.0205,transport:packet_sent,0,2928,1RTT,25,2.907500000001164
8768.198,transport:packet_sent,0,2953,1RTT,24,3.1774999999997817
8771.292,transport:packet_sent,0,2978,1RTT,24,3.0939999999991414
8774.031,transport:packet_sent,0,3003,1RTT,24,2.739000000001397
8777.312,transport:packet_sent,0,3028,1RTT,24,3.2809999999990396
8780.046,transport:packet_sent,0,3053,1RTT,24,2.7340000000003783
8782.8545,transport:packet_sent,0,3078,1RTT,24,2.808499999999185
8785.608,transport:packet_sent,0,3103,1RTT,24,2.753500000000713
8788.405,transport:packet_sent,0,3128,1RTT,24,2.79700000000048
8791.187,transport:packet_sent,0,3153,1RTT,24,2.7819999999992433
8793.971,transport:packet_sent,0,3178,1RTT,24,2.7839999999996508
8797.09,transport:packet_sent,0,3203,1RTT,25,3.1190000000005966
8799.285,transport:packet_received,1,875,1RTT,64,2.194999999999709
8799.758,transport:packet_sent,0,3228,1RTT,24,0.47299999999995634
8802.545,transport:packet_sent,0,3253,1RTT,25,2.787000000000262
8805.44,transport:packet_sent,0,3278,1RTT,25,2.8950000000004366
8808.214,transport:packet_sent,0,3303,1RTT,25,2.7739999999994325
8811.0,transport:packet_sent,0,3328,1RTT,24,2.786000000000058
8813.809,transport:packet_sent,0,3353,1RTT,26,2.808999999999287
8816.957,transport:packet_sent,0,3378,1RTT,26,3.1480000000010477
8820.281,transport:packet_sent,0,3403,1RTT,26,3.324000000000524
8823.521,transport:packet_sent,0,3428,1RTT,26,3.2399999999997817
8826.265,transport:packet_sent,0,3453,1RTT,26,2.7439999999987776
8829.555,transport:packet_sent,0,3478,1RTT,26,3.290000000000873
8832.27,transport:packet_sent,0,3503,1RTT,26,2.7150000000001455
8835.061,transport:packet_sent,0,3528,1RTT,26,2.790999999999258
8837.842,transport:packet_sent,0,3553,1RTT,26,2.7810000000008586
8840.621,transport:packet_sent,0,3578,1RTT,26,2.778999999998632
8843.405,transport:packet_sent,0,3603,1RTT,26,2.7840000000014697
8846.19,transport:packet_sent,0,3628,1RTT,26,2.7849999999998545
8849.385,transport:packet_sent,0,3653,1RTT,26,3.194999999999709
8852.32,transport:packet_sent,0,3678,1RTT,26,2.9349999999994907
8855.097,transport:packet_sent,0,3703,1RTT,26,2.7770000000000437
8857.886,transport:packet_sent,0,3728,1RTT,26,2.7890000000006694
8860.669,transport:packet_sent,0,3753,1RTT,26,2.782999999999447
8863.464,transport:packet_sent,0,3778,1RTT,25,2.7950000000000728
8866.518,transport:packet_sent,0,3803,1RTT,26,3.0540000000000873
8869.267,transport:packet_received,1,900,1RTT,64,2.7489999999997963
8869.3955,transport:packet_sent,0,3828,1RTT,25,0.12850000000071304
8872.15,transport:packet_sent,0,3853,1RTT,25,2.754499999999098
8874.935,transport:packet_sent,0,3878,1RTT,25,2.7849999999998545
8878.099,transport:packet_sent,0,3903,1RTT,25,3.1640000000006694
8881.839,transport:packet_sent,0,3928,1RTT,26,3.7399999999997817
8884.611,transport:packet_sent,0,3953,1RTT,26,2.772000000000844
8887.396,transport:packet_sent,0,3978,1RTT,26,2.7849999999998545
8890.601,transport:packet_sent,0,4003,1RTT,26,3.2049999999999272
8893.535,transport:packet_sent,0,4028,1RTT,26,2.933999999999287
8896.312,transport:packet_sent,0,4053,1RTT,26,2.7770000000000437
8899.315,transport:packet_sent,0,4078,1RTT,26,3.003000000000611
8902.095,transport:packet_sent,0,4103,1RTT,26,2.779999999998836
8904.894,transport:packet_sent,0,4128,1RTT,26,2.7990000000008877
8907.663,transport:packet_sent,0,4153,1RTT,26,2.769000000000233
8910.561,transport:packet_sent,0,4178,1RTT,26,2.8979999999992287
8913.354,transport:packet_sent,0,4203,1RTT,26,2.7929999999996653
8916.128,transport:packet_sent,0,4228,1RTT,26,2.7740000000012515
8918.909,transport:packet_sent,0,4253,1RTT,26,2.7809999999990396
8921.691,transport:packet_sent,0,4278,1RTT,26,2.7820000000010623
8924.478,transport:packet_sent,0,4303,1RTT,26,2.786999999998443
8927.262,transport:packet_sent,0,4328,1RTT,26,2.7840000000014697
8930.044,transport:packet_sent,0,4353,1RTT,26,2.7819999999992433
8932.827,transport:packet_sent,0,4378,1RTT,26,2.782999999999447
8935.621,transport:packet_sent,0,4403,1RTT,26,2.793999999999869
8936.811,transport:packet_received,1,925,1RTT,29,1.1900000000005093
8938.283,transport:packet_sent,0,4428,1RTT,26,1.4719999999997526
8941.066,transport:packet_sent,0,4453,1RTT,26,2.783000000001266
8944.298,transport:packet_sent,0,4478,1RTT,26,3.231999999999971
8947.084,transport:packet_sent,0,4503,1RTT,26,2.786000000000058
8949.92,transport:packet_sent,0,4528,1RTT,26,2.8359999999993306
8952.648,transport:packet_sent,0,4553,1RTT,26,2.727999999999156
8955.439,transport:packet_sent,0,4578,1RTT,26,2.791000000001077
8958.221,transport:packet_sent,0,4603,1RTT,26,2.7819999999992433
8961.012,transport:packet_sent,0,4628,1RTT,26,2.791000000001077
8965.114,transport:packet_sent,0,4653,1RTT,26,4.101999999998952
8968.157,transport:packet_sent,0,4678,1RTT,26,3.0429999999996653
8970.913,transport:packet_sent,0,4703,1RTT,26,2.7560000000012224
8973.712,transport:packet_sent,0,4728,1RTT,25,2.7989999999990687
8976.481,transport:packet_sent,0,4753,1RTT,26,2.769000000000233
8979.282,transport:packet_sent,0,4778,1RTT,25,2.800999999999476
8982.054,transport:packet_sent,0,4803,1RTT,26,2.772000000000844
8984.835,transport:packet_sent,0,4828,1RTT,26,2.7809999999990396
8987.615,transport:packet_sent,0,4853,1RTT,26,2.780000000000655
8990.4,transport:packet_sent,0,4878,1RTT,26,2.7849999999998545
8993.186,transport:packet_sent,0,4903,1RTT,26,2.786000000000058
8995.984,transport:packet_sent,0,4928,1RTT,26,2.798000000000684
8998.761,transport:packet_sent,0,4953,1RTT,26,2.7770000000000437
9001.539,transport:packet_sent,0,4978,1RTT,26,2.7780000000002474
9004.343,transport:packet_sent,0,5003,1RTT,26,2.8040000000000873
9004.986,transport:packet_received,1,950,1RTT,29,0.6430000000000291
9006.992,transport:packet_sent,0,5028,1RTT,26,2.0059999999994034
9009.777,transport:packet_sent,0,5053,1RTT,26,2.7849999999998545
9012.567,transport:packet_sent,0,5078,1RTT,26,2.789999999999054
9015.345,transport:packet_sent,0,5103,1RTT,26,2.7780000000002474
9018.128,transport:packet_sent,0,5128,1RTT,26,2.783000000001266
9020.936,transport:packet_sent,0,5153,1RTT,26,2.8079999999990832
9023.699,transport:packet_sent,0,5178,1RTT,26,2.7630000000008295
9026.482,transport:packet_sent,0,5203,1RTT,26,2.782999999999447
9029.28,transport:packet_sent,0,5228,1RTT,26,2.798000000000684
9032.061,transport:packet_sent,0,5253,1RTT,26,2.7809999999990396
9034.845,transport:packet_sent,0,5278,1RTT,25,2.7839999999996508
9037.617,transport:packet_sent,0,5303,1RTT,25,2.772000000000844
9040.402,transport:packet_sent,0,5328,1RTT,25,2.7849999999998545
9043.187,transport:packet_sent,0,5353,1RTT,25,2.7849999999998545
9045.979,transport:packet_sent,0,5378,1RTT,25,2.7919999999994616
9048.762,transport:packet_sent,0,5403,1RTT,25,2.783000000001266
9053.446,transport:packet_sent,0,5428,1RTT,26,4.683999999999287
9056.215,transport:packet_sent,0,5453,1RTT,26,2.769000000000233
9058.999,transport:packet_sent,0,5478,1RTT,26,2.7839999999996508
9061.785,transport:packet_sent,0,5503,1RTT,26,2.786000000000058
9064.583,transport:packet_sent,0,5528,1RTT,26,2.798000000000684
9067.349,transport:packet_sent,0,5553,1RTT,26,2.7659999999996217
9070.181,transport:packet_sent,0,5578,1RTT,26,2.8320000000003347
9072.921,transport:packet_sent,0,5603,1RTT,26,2.7399999999997817
9074.68,transport:packet_received,1,975,1RTT,29,1.7590000000000146
9075.595,transport:packet_sent,0,5628,1RTT,26,0.9149999999990541
9078.38,transport:packet_sent,0,5653,1RTT,26,2.7849999999998545
9081.167,transport:packet_sent,0,5678,1RTT,26,2.787000000000262
9083.959,transport:packet_sent,0,5703,1RTT,26,2.7920000000012806
9086.7295,transport:packet_sent,0,5728,1RTT,26,2.7704999999987194
9089.515,transport:packet_sent,0,5753,1RTT,26,2.7854999999999563
9092.309,transport:packet_sent,0,5778,1RTT,26,2.793999999999869
9095.077,transport:packet_sent,0,5803,1RTT,26,2.768000000000029
9097.875,transport:packet_sent,0,5828,1RTT,26,2.798000000000684
9100.671,transport:packet_sent,0,5853,1RTT,26,2.7960000000002765
9103.432,transport:packet_sent,0,5878,1RTT,26,2.761000000000422
9106.215,transport:packet_sent,0,5903,1RTT,26,2.782999999999447
9109.029,transport:packet_sent,0,5928,1RTT,26,2.8140000000003056
9111.784,transport:packet_sent,0,5953,1RTT,26,2.7549999999991996
9114.565,transport:packet_sent,0,5978,1RTT,26,2.7810000000008586
9117.36,transport:packet_sent,0,6003,1RTT,26,2.7950000000000728
9120.159,transport:packet_sent,0,6028,1RTT,26,2.7989999999990687
9122.92,transport:packet_sent,0,6053,1RTT,26,2.761000000000422
9125.702,transport:packet_sent,0,6078,1RTT,26,2.7819999999992433
9128.516,transport:packet_sent,0,6103,1RTT,26,2.8140000000003056
9131.271,transport:packet_sent,0,6128,1RTT,26,2.7550000000010186
9134.058,transport:packet_sent,0,6153,1RTT,26,2.787000000000262
9136.863,transport:packet_sent,0,6178,1RTT,26,2.804999999998472
9139.635,transport:packet_sent,0,6203,1RTT,26,2.772000000000844
9142.416,transport:packet_sent,0,6228,1RTT,26,2.7809999999990396
9143.591,transport:packet_received,1,1000,1RTT,29,1.1750000000010914
9146.758,transport:packet_sent,0,6253,1RTT,25,3.1669999999994616
9149.552,transport:packet_sent,0,6278,1RTT,26,2.793999999999869
9152.327,transport:packet_sent,0,6303,1RTT,25,2.774999999999636
9155.174,transport:packet_sent,0,6328,1RTT,25,2.8470000000015716
9157.905,transport:packet_sent,0,6353,1RTT,25,2.730999999999767
9160.76,transport:packet_sent,0,6378,1RTT,25,2.8549999999995634
9163.475,transport:packet_sent,0,6403,1RTT,25,2.7150000000001455
9166.331,transport:packet_sent,0,6428,1RTT,25,2.855999999999767
9169.025,transport:packet_sent,0,6453,1RTT,26,2.6939999999995052
9171.806,transport:packet_sent,0,6478,1RTT,26,2.7810000000008586
9174.6,transport:packet_sent,0,6503,1RTT,26,2.793999999999869
9177.38,transport:packet_sent,0,6528,1RTT,26,2.779999999998836
9180.159,transport:packet_sent,0,6553,1RTT,26,2.779000000000451
9182.943,transport:packet_sent,0,6578,1RTT,26,2.7839999999996508
9185.733,transport:packet_sent,0,6603,1RTT,26,2.790000000000873
9188.515,transport:packet_sent,0,6628,1RTT,26,2.7819999999992433
9191.299,transport:packet_sent,0,6653,1RTT,26,2.7840000000014697
9194.089,transport:packet_sent,0,6678,1RTT,26,2.789999999999054
9196.86,transport:packet_sent,0,6703,1RTT,26,2.7710000000006403
9199.653,transport:packet_sent,0,6728,1RTT,26,2.7929999999996653
9202.442,transport:packet_sent,0,6753,1RTT,26,2.7889999999988504
9205.215,transport:packet_sent,0,6778,1RTT,26,2.7730000000010477
9208.008,transport:packet_sent,0,6803,1RTT,26,2.7929999999996653
9210.782,transport:packet_sent,0,6828,1RTT,26,2.7739999999994325
9212.238,transport:packet_received,1,1025,1RTT,29,1.456000000000131
9213.466,transport:packet_sent,0,6853,1RTT,26,1.228000000000975
9216.239,transport:packet_sent,0,6878,1RTT,26,2.7729999999992287
9219.024,transport:packet_sent,0,6903,1RTT,26,2.7849999999998545
9221.835,transport:packet_sent,0,6928,1RTT,26,2.8109999999996944
9224.59,transport:packet_sent,0,6953,1RTT,26,2.7550000000010186
9227.378,transport:packet_sent,0,6978,1RTT,26,2.7880000000004657
9232.066,transport:packet_sent,0,7003,1RTT,25,4.688000000000102
9234.849,transport:packet_sent,0,7028,1RTT,25,2.782999999999447
9237.618,transport:packet_sent,0,7053,1RTT,25,2.769000000000233
9240.415,transport:packet_sent,0,7078,1RTT,25,2.79700000000048
9243.189,transport:packet_sent,0,7103,1RTT,25,2.7739999999994325
9245.98,transport:packet_sent,0,7128,1RTT,25,2.790999999999258
9248.766,transport:packet_sent,0,7153,1RTT,25,2.786000000000058
9251.558,transport:packet_sent,0,7178,1RTT,25,2.7920000000012806
9254.322,transport:packet_sent,0,7203,1RTT,25,2.763999999999214
